staff_id,restaurant_id,start_persona,final_persona,total_days,exit_day
bdb2c65590d5039b9437c2856bf836ca10363195,108,snarky_rookie,exit,1,1
cb8e836f7864c71be2f2f9f92dd0f826f9c3222f,108,snarky_rookie,exit,1,1
bca0590f07cea7d9f51a408e246c513c750f8dea,108,snarky_rookie,exit,18,18
1d3b2da2efe7f50558aaa2c56d761b3cfd6e68d1,108,social_glue,quiet_pro,365,
d80cfefc0ac7395b5b6dca11cf87220c1f2eb9d0,108,enthusiastic_rookie,quiet_pro,365,
576e07213f3e8f3de859d941774ab8a5876c556f,108,workhorse,exit,307,307
2c81d828f3c7bbfa870d094a8860ee8a68ff771e,108,snarky_rookie,exit,1,1
5ff1f0233a430282ab6c937e68ba36f2910ed89a,108,workhorse,exit,111,111
c6b6f40598d136fd12780a9b153e995fbf2dd7d7,108,enthusiastic_rookie,quiet_pro,365,
f68238a317bc869c90522a0ae1fa35ef293d7210,108,snarky_rookie,exit,1,1
d54e650459af2802e58a3a78c01b9927fb35b881,108,lazy_rookie,exit,1,1
4d0cf449113028df78fe77846974890aa5d82c07,108,overwhelmed_rookie,exit,1,1
9a0032ac24207e971adff99a889ce5ea708cf444,108,overwhelmed_rookie,exit,25,25
e0beb7eb2f87cabff59ade32550490a32980f0c5,108,overwhelmed_rookie,exit,40,40
bc619106900440ad9d65adeecb87c275d799dab6,108,snarky_rookie,exit,51,51
74efd50c0c13a623447cb60f8d7ae923480cf981,108,lazy_rookie,exit,38,38
2349ba61a685fb852079986876589ec2fd3ed84c,108,snarky_rookie,exit,1,1
f6c074d648305626e2881a767a56fc59542374a9,108,enthusiastic_rookie,quiet_pro,365,
8644ebe2ff2369a439ac3a0cb0d2103a018fd24c,108,enthusiastic_rookie,quiet_pro,365,
33c7fb1067f4485fb2f2596ef3b7670cfa2fee9c,108,ghoster_in_training,cynical_anchor,365,
a6980a63b12e072717a99911bea3c0fd94948c85,108,overwhelmed_rookie,exit,30,30
f3ceb3db4d1ed45b4d4c9089045d23aab4ec9a02,108,lazy_rookie,exit,1,1
829d94b32245cd57034d9e0578f8a35f4a4b3944,108,emerging_leader,exit,49,49
855b19bcdc7caef49c5366c1fd4a21446e4267b0,108,snarky_rookie,exit,1,1
3b662466f7c8e04f752071f9cc777f5a7ec6b2af,108,cynical_anchor,exit,1,1
039562dc80aba7bb35d0ee2cebf7dba88725dbff,108,workhorse,quiet_pro,365,
72825410a7d264c5321f532b94927ef4bfed00d3,108,overwhelmed_rookie,exit,4,4
984022a38ecd587b703bc02a569b0f40ae11b449,108,snarky_rookie,exit,1,1
351fd51ba58400f965f0b6e6f90f49524d2f521e,108,workhorse,quiet_pro,365,
b8a2bcb8b17df0f04f9a79efb643e3e18736293a,108,enthusiastic_rookie,quiet_pro,365,
8ecafb6e037cda1901db02466954564b77a8cbfc,108,enthusiastic_rookie,exit,58,58
ceb5641590023f7873227130ef628d8c32f33271,108,overwhelmed_rookie,exit,2,2
17b5dcd4968b3279bbcedcf4415efca6db4349a4,108,cynical_anchor,exit,1,1
0bae25f5c1a1426edd6f6053c9940effb90abba4,108,lazy_rookie,exit,50,50
8bb0d50559cca2c0912d1cc9590f67cf4adc5dc5,108,workhorse,exit,70,70
1d3010981e1651ac61ee9a23e4bc881bf659e844,108,quiet_pro,quiet_pro,365,
d2eee8b6c737cd5c57dfe0a87998fb401913a65e,108,snarky_rookie,exit,4,4
07645e35df0e4931d2d62f7c54a9b85a2b2dad3a,108,snarky_rookie,exit,1,1
bcf460cee5b1a79bcf2d136d8275ed9c041515ee,108,workhorse,quiet_pro,365,
923c61d4e08473b98ae1d08e82dfe0492d5d883d,108,social_glue,quiet_pro,365,
aa3d2da55b0f6909b085ecd59ba29db49f0b284d,108,emerging_leader,quiet_pro,365,
8e155a21c7695cd35a55d0697ce41dbcc344876d,108,emerging_leader,quiet_pro,365,
4d7572004cc961c7bf2e1a658ce5ead971cfd84e,108,snarky_rookie,exit,14,14
0d60de3047f49879e80460c0827eec29f7336406,108,emerging_leader,exit,25,25
9647a250c15e1eb415f65a9e92635fcc7d14ea2c,108,overwhelmed_rookie,exit,125,125
3cfcceb024ac69985afe849f72ee4d2653bc0cd4,108,workhorse,quiet_pro,365,
1401e386109ad2046894254a94927294571a7295,108,overwhelmed_rookie,exit,56,56
e2beaa0acbd0c7341d1c34f075a5b6f6edbbff31,108,enthusiastic_rookie,quiet_pro,365,
66fcb586af9bd3502ae2e1d714e1623a4a93c57e,108,workhorse,quiet_pro,365,
a99bf2aff7e762d2df5f241400c8c0cdb95b5978,108,enthusiastic_rookie,quiet_pro,365,
8b37b5d4388d794ec8760f4793415b3827e44ecd,108,enthusiastic_rookie,exit,18,18
e5856435d86a9707b562cf560f40bfa12fb61dbd,108,enthusiastic_rookie,quiet_pro,365,
cd013df97e20db4ae406f90dd62c52d431da1ae4,108,overwhelmed_rookie,exit,1,1
f2fc3e715b93d964350a61b30ac2863a30b1be15,108,burned_idealist,exit,3,3
12c3bbd0e195d9ef7298947606dceecdb585cb41,108,snarky_rookie,exit,1,1
beae2766b436a36454b27c2ef1dd6d247f9fdcc4,108,enthusiastic_rookie,quiet_pro,365,
c383e507bf0f76ff1947736f3e70a4e963e19d11,108,lazy_rookie,exit,36,36
720688301b64decec8d732be1d32693f5a5ca9fd,108,overwhelmed_rookie,exit,1,1
6e3ba4340d89a4a3fc6687f6b12fedcedb5a7bd2,109,lazy_rookie,exit,66,66
5872ae82222c8a8ff03e932b6a4d77bea68e6b59,109,overwhelmed_rookie,exit,1,1
559d37e846044480e0ae196caa71950fbcf20926,109,snarky_rookie,exit,15,15
0f208575348458d7606e7a0551907e7471e8e39a,109,enthusiastic_rookie,quiet_pro,365,
0818779dd8344f8733b6416e60487ef5c538fe02,109,social_glue,exit,24,24
547e65f7e62cbf3a9c2b27b8dbd7561ec89f6567,109,overwhelmed_rookie,exit,76,76
28ba1738adcca09c5895c2c326ba58ea56a34f9a,109,lazy_rookie,exit,4,4
6021f62dc0c7459bdef0fb3fe9e6ba338e4d8466,109,lazy_rookie,exit,73,73
92bfa8d5a7c0c65320b3f2877d89abf0ce21d6a5,109,lazy_rookie,exit,1,1
6a6c97496830f6eedb23966eeea99f9639fd9ca2,109,lazy_rookie,exit,175,175
66926686772f8b6590a5238fbd8ff823f13f652f,109,lazy_rookie,exit,1,1
9e87abe0565aab48525c4244f7a3aef22e9af370,109,snarky_rookie,exit,75,75
3923361fff43b871709125b9b948bc660dc3d761,109,snarky_rookie,exit,8,8
f8946adb600b16a4a895b0ed99f0a5816221ce2c,109,lazy_rookie,exit,1,1
35b5963e0c113dddbe19ff8e0341a47fa06ba57e,109,enthusiastic_rookie,exit,69,69
70b94b87de2a8de90b00b4b3b33eca6e0740ae94,109,enthusiastic_rookie,quiet_pro,365,
10c143a34b09a21a835ec5c6de924c4647ef2ba6,109,enthusiastic_rookie,exit,1,1
f9eb91336a35e59e4f171ae2fbfba3fd803b2b82,109,overwhelmed_rookie,exit,1,1
ba8bc53b7aee3fc627cf3059f86629ac2f0b03c4,109,lazy_rookie,exit,27,27
a9da5387fa275299efb21fb2178a9bc4a367d58b,109,enthusiastic_rookie,exit,48,48
be3079f3d25bcdeefe9c93fb4adeff603b62b22c,109,enthusiastic_rookie,exit,336,336
53b6d5d41f0c2cd5dc5a550593126f9bbc50096a,109,snarky_rookie,exit,223,223
cbe27f08ae1fa2de5bc0133082fa44b3f91f533a,109,lazy_rookie,exit,1,1
9a713018c6ce4fa4e92c2f55fcb528ce66b85875,109,overwhelmed_rookie,exit,1,1
9067727269aca8a543d7b3f84b9ee0df3f8f6ee2,109,workhorse,exit,15,15
e851095d1bc45403a0efdb48b803ca296e4d0804,109,overwhelmed_rookie,exit,1,1
1131d0a622504e399e516373c06c56164ae32e68,109,lazy_rookie,exit,13,13
3f9f14292f898da4f375b9418ef709485d53bf69,109,workhorse,exit,278,278
176598557c86810c59b4b111621359d2b8501039,109,snarky_rookie,snarky_rookie,365,
9344e223011eae509cc7aed9ef20af74983666e6,109,lazy_rookie,exit,1,1
4fa7a84e2471730ad75cddb1ee22fe1450059a3e,109,snarky_rookie,exit,1,1
45ae5a8cc72dcffad05f53cec0625b27ad0feb66,109,snarky_rookie,exit,6,6
f68503c251e50bb9d4536bd5a0e85cb1e826ffb8,109,social_glue,exit,181,181
3ccbe5b7b2efbeab6fba86947a9a876dae5eeafc,109,workhorse,quiet_pro,365,
07ea8952490cb9d4609d8c9eab3cc7ecbef1a5c1,109,lazy_rookie,exit,18,18
aba815f75ab13630a1c91bf1bc8aebcca1ad0f24,109,overwhelmed_rookie,exit,1,1
db697898e2abcacb9c57563741efafc3bc5fcbe2,109,overwhelmed_rookie,exit,11,11
b964d7b6712580a39627d55bfa9d842889d457c9,109,overwhelmed_rookie,exit,43,43
13957ea96e3a8de1a7400adc44b4d704c6937ee5,109,enthusiastic_rookie,quiet_pro,365,
16a8230c8dc9b324d89ac2253386e67c346ed959,109,lazy_rookie,lazy_rookie,365,
19a469a30eb43ee0d0bf28c202f5405f59d5537c,109,enthusiastic_rookie,exit,1,1
879c66960c24ee04a54a57ae671599b03f9172c8,109,snarky_rookie,exit,1,1
f9ea7391220615a4957f2419f1589471bd5d1f99,109,lazy_rookie,exit,63,63
d486f63781f3440432839f027ea02f1f68ca3d3c,109,lazy_rookie,exit,299,299
520dac78406a8728566aa950591d0a0f61b2ba8e,109,snarky_rookie,exit,1,1
8fe58eaf3f9ae47c484f32afd27bd0873993eefc,109,enthusiastic_rookie,exit,45,45
7913592cd8f60824aae4022636d72d347cd80df2,109,snarky_rookie,exit,52,52
ae1ffdd98cf31ca8486ccd16e8156b2239be1e08,109,enthusiastic_rookie,quiet_pro,365,
3ea1eaa03ccd8c4d28a11b443da28fca52585a07,109,lazy_rookie,exit,1,1
2e36e84363e281323b935704c6124ef33e42727a,109,burned_idealist,exit,1,1
52654ac5cb62c2bc1ad4f894146e98c80d1ed484,109,flight_risk_veteran,exit,1,1
de40c6aa87874da34f711c71327fed8b95e7d6a3,109,snarky_rookie,exit,1,1
1b87b6bd58d2e9e0fd5ea9cd187254f621c053ab,109,enthusiastic_rookie,quiet_pro,365,
b8cb594eb221243a6179fcdc7ca8f0a040fa96eb,109,workhorse,exit,82,82
d5bb27a8a261d8e23357323e6f4ff6e40ea7169c,109,lazy_rookie,exit,1,1
c0c8c2f60b50baadf98ab27c88895dfa9e39cd74,109,enthusiastic_rookie,exit,47,47
73c5d8b3cf89de67e9a9cd9c9697a0bb966eb65f,109,enthusiastic_rookie,quiet_pro,365,
fabcfa90085a447bfd118d66d1fe11e3f2bcc04a,109,burned_idealist,exit,1,1
8fee2edea344e046d1811324b126d0790877de1d,109,lazy_rookie,lazy_rookie,365,
cafa505130538c232a5b804b6dcc2d92157b8aa3,109,enthusiastic_rookie,quiet_pro,365,
e05810295e4ec21bba178405001aa50458d7ad50,109,snarky_rookie,snarky_rookie,365,
bbd008fb74287c8d4cba434c13743c72e6233b78,109,enthusiastic_rookie,quiet_pro,365,
bd6a123fd21e1242b3df94cd93303a6ab7ac78bc,109,overwhelmed_rookie,exit,1,1
7950546ba2df5c5bc3ab406111ca79ca4605fde8,109,lazy_rookie,exit,23,23
4df2fedf6b8df3ad36a8fd0c53b7b560fc057a2d,109,emerging_leader,quiet_pro,365,
3601fc1731da9773a654d8fa3299d9b8ca62368a,109,workhorse,exit,34,34
bd41050feac3af287109054002c19c7ae0fd5db4,109,social_glue,exit,81,81
636c85501d2f7b7909aa1178612dabcd2dcf7f6d,109,enthusiastic_rookie,quiet_pro,365,
4d58edb95841730bec472013c408ddf53b47b716,109,workhorse,exit,66,66
1656c6861aea4d186ea96e46174557827cae89a3,109,ghoster_in_training,exit,6,6
9ee59ce879be1a1613459899251a0a8946cbc8b7,109,workhorse,quiet_pro,365,
9bbc4d989b60243e90ce9e052eac2849746cf66c,109,lazy_rookie,exit,1,1
5170804edadfef4d830b0c2d359a80d157394e74,109,flight_risk_veteran,exit,1,1
d2e8f3830c19e3313a7af6e8997dbe2b0008910c,109,lazy_rookie,lazy_rookie,365,
7ef1efe70d583ea57851cda63b8df003a132ca2e,109,snarky_rookie,snarky_rookie,365,
709a59f2ca9d654ad7e03ad77acf0e881bf913d3,110,enthusiastic_rookie,exit,25,25
3655bc333e40de9466d34b21b799efd213b3426b,110,enthusiastic_rookie,quiet_pro,365,
13be26838fb77463c2a81ff9e0f3bfec80d39e59,110,enthusiastic_rookie,quiet_pro,365,
895347d520b67da3c21f0a2f2fec9ca1ef06b4ab,110,enthusiastic_rookie,exit,73,73
1dd98c580c8eabc35b91e6dab7745071ce121ab1,110,lazy_rookie,exit,152,152
be9ec86f8fd6ecc0c1f4def4a48261fc069fa099,110,lazy_rookie,exit,1,1
877cd9ca582327966f805096b5f38eb3e9a7cc8d,110,lazy_rookie,lazy_rookie,365,
6f90ad5a5847762fc0fcd80b0af56db329007389,110,overwhelmed_rookie,exit,1,1
3aa295d38d238f6adff7244b460202f86e00880e,110,workhorse,exit,1,1
0cec1d2f1b0afa22223b73868f6e018b88f89981,110,workhorse,exit,115,115
fe27f52872176ca34a28da576a15457600e42369,110,ghoster_in_training,exit,12,12
f148cdc4a151a0b7bc2df1ca0921c40017f97879,110,enthusiastic_rookie,quiet_pro,365,
48e7d62854a86c364a17cf387b674b333e02a623,110,workhorse,exit,5,5
fef43d80a00dae464948ccc5cf41118cddb47221,110,lazy_rookie,exit,30,30
3bee835f531cb2c71151b9ad53c7c7e5ced821d8,110,lazy_rookie,exit,54,54
905ef790249e77466d56de5f1f149109d7755d98,110,cynical_anchor,exit,1,1
3cbcedf0464d1e36e4abad3e1767050a4f7fdf74,110,enthusiastic_rookie,exit,27,27
563170d4b5559f2aa0c8494000cf5664cef5d7d8,110,lazy_rookie,exit,1,1
ad90f0b7ca3bd20f2c03762bb405daadc2d2c3f4,110,enthusiastic_rookie,quiet_pro,365,
a47244f0a7899fe3784de0f228400a27aefa4b1f,110,enthusiastic_rookie,exit,9,9
d9823610d263d65414e09079603f8f5effb399af,110,quiet_pro,quiet_pro,365,
ca4cac6b4e15e5f7e040fb215842c2464b3328c7,110,workhorse,exit,136,136
e46a9da4ea0dc599a1a431c7bb5e94d6d360989d,110,enthusiastic_rookie,exit,99,99
043cf18456472241cd369619df837c87927de51a,110,snarky_rookie,snarky_rookie,365,
fa77b9c6c8e20b9af36712938c11259bda3c9497,110,social_glue,quiet_pro,365,
f7919243162eac2377b7e2302eb93a78910efdf5,110,ghoster_in_training,exit,1,1
c7caf963de7956dccf8455cb60cdb617d63bb296,110,social_glue,quiet_pro,365,
a63782e38696d5b2c2a1d39e72f45ae217513c13,110,snarky_rookie,exit,5,5
c05846205426c821b00eef5c73da2f37915c6bdf,110,enthusiastic_rookie,quiet_pro,365,
c424eee2feba0d1ca8f154558f5e15a136fdc054,110,overwhelmed_rookie,exit,1,1
fbdd8839800751b771b8aac9ba426277e08c9543,110,burned_idealist,exit,1,1
da5d393ea62c3b42a568049657b26c7c2f470d00,110,snarky_rookie,exit,1,1
334747677f2e03c967b7f3bbe1768be0b5d3d8d5,110,enthusiastic_rookie,exit,5,5
0b94e36e4412312f9cd6f4d79f20d126932f0066,110,workhorse,exit,13,13
a0bee5df56d7dc66492b167fc3410f6c25ccc132,110,lazy_rookie,exit,1,1
175e7c8cd4168e3590c302f7d2a0979bf46d3cce,110,workhorse,exit,72,72
d65d71db3ff4c2e3626a22537cc469fdcaf2bcf3,110,quiet_pro,exit,78,78
7a822f931a11aaa3e2808e01904b860232bca2eb,110,workhorse,exit,3,3
d236194d58faf7635b508a32f1b261e2be59c231,111,workhorse,exit,10,10
18ec32020eadadb80cfb4a55d5fb0d0e0d28a53c,111,ghoster_in_training,exit,14,14
a63d6450295f851579431ee3e8eba8f6e2128926,111,overwhelmed_rookie,exit,1,1
5c9af44a408d25563d43c7341a3eddc44916c09e,111,overwhelmed_rookie,exit,48,48
c907f382142fa95a1027c4a221f1492f5614e187,111,workhorse,quiet_pro,365,
6f5b9754319b415d5328d25093a68340dd50a50c,111,enthusiastic_rookie,exit,22,22
9bc70a6ccd0362fd86bf2e79508e1ca29ad60be0,111,workhorse,exit,155,155
cb30e5e2164401c8368a818d988c696885cf68c6,111,snarky_rookie,exit,213,213
c9634d04978f009cfabb83b2343ea8b3bfbf6b30,111,emerging_leader,exit,322,322
52ce0eb72a894f57a95d435262bb399ffd21ed48,111,burned_idealist,exit,1,1
2af12cc4701e1f0cfb1f1fed83d3989e231da9fd,111,enthusiastic_rookie,exit,4,4
1afb34d7008e0d12dbe56fb1c4c0456a36bb50fb,111,enthusiastic_rookie,exit,30,30
872e19a9c9d27e8712a918c789c54e989d20c4e7,111,enthusiastic_rookie,quiet_pro,365,
6ebdae2cae12aace8a08ae790fbcf85d49d704a9,111,snarky_rookie,exit,20,20
2e83ad56716faa1d8759bed4d2cfc8e8372cb0cf,111,enthusiastic_rookie,quiet_pro,365,
3317900b1bb5f5420c8c653300a3e1ea6063d6af,111,ghoster_in_training,exit,12,12
e01a8d39bedcd0760ac71df742f1157d57f51d4a,111,overwhelmed_rookie,exit,1,1
0f1a19a6efea08224cfd4edf5b937748a9f10fc2,111,lazy_rookie,lazy_rookie,365,
e62cca95bdca51a3bf0e30d1e9ea3d4e8a175c05,111,workhorse,exit,1,1
af3464ed9d7a06846712f87da4de4bbe32959712,111,burned_idealist,exit,1,1
de9026b9556719367e54c2ec090375577bb71cbb,111,burned_idealist,exit,4,4
4c098a38df2d7b1e16bdbad73e3bf2bb0980b60d,111,snarky_rookie,exit,18,18
eb4022814307e566b23bd41d3caf19ac8132697d,111,social_glue,exit,14,14
867208ca96bcc4357affe6835344d80ef3f20744,111,lazy_rookie,exit,17,17
02a8bd8bd6d3895db85efa6a45848178b2000e43,111,burned_idealist,exit,1,1
b7482c16550a550f6ac9ef3eab214575d332ae5e,111,workhorse,exit,1,1
39b1a1f93c29163b9cf0ded10df07a819aaedbe2,111,workhorse,exit,6,6
dcb54421994f949b181afa4db8a468ea8469c15b,111,workhorse,quiet_pro,365,
03bee32bc41f923b2e596e15549ee6088bdd018a,111,lazy_rookie,exit,86,86
fed3a4b99ba89093fb5ea77f9be9ef1dcc0d2960,111,quiet_pro,exit,65,65
d9f9942516d9b64012a2b4db954d4918861107fc,111,enthusiastic_rookie,quiet_pro,365,
86d71a06766669070fe1de0a740c362d5d9f1bff,111,lazy_rookie,exit,14,14
7fcd707388216ee1ec1c76e14d0feb6d7a964bd5,111,quiet_pro,exit,47,47
d0ca0363c88adc1b61998e7aa99e7219338f6ff2,111,enthusiastic_rookie,exit,30,30
a2bffae14103444dba0a295de85bd314fb7ed4ca,111,enthusiastic_rookie,quiet_pro,365,
f47863bb4d53e93f8eae22ab8aa18d1d78032aad,111,lazy_rookie,exit,1,1
f48cd7b037d6a1e649b0512503e8a69ecc294392,111,enthusiastic_rookie,exit,4,4
591429c516f0e858c1c5c943dd629639f2d64e63,111,workhorse,quiet_pro,365,
8f1442e690f75be17b52e70422f2e6bc45ca4a50,111,social_glue,quiet_pro,365,
7a487914a69ede4edc2421d15bf9226370d0fc87,111,workhorse,exit,165,165
871a7fd5c6d0ebca3a1b9b7105f6985e027880b5,111,overwhelmed_rookie,exit,1,1
0d5665687eebb7fb341565e8350cb420e66fbfd9,111,cynical_anchor,cynical_anchor,365,
b47517cf8f7f7fd1b41ebad1468a49519dbdcef8,111,overwhelmed_rookie,exit,12,12
c76c4c7a1ec92c4fe2177314efbe2da1c2eca42a,111,enthusiastic_rookie,exit,2,2
d06e43dc83c9d0cca7243b9458f3b43b9b9eea50,111,workhorse,exit,19,19
4abb4b1e6588abd83e14b393f503ecee1ec0c2f8,111,workhorse,exit,159,159
7b4c28c29bca98685a4950a7927827f52e586ffb,111,lazy_rookie,lazy_rookie,365,
7caca17cbaf7592c1adb8a09ed0efccf779076f7,111,enthusiastic_rookie,exit,1,1
5650f0271aa7d7c15ef8e54316884cd60a0d8a7a,111,workhorse,exit,1,1
12dabfef9044aa14473ba9fb4340f36a0d96b855,111,enthusiastic_rookie,exit,71,71
06fed625d04f6c484ff73352f48df042a14f38ff,111,lazy_rookie,exit,1,1
7aec420e772ff8f19613d371a00f816d58d5a791,111,social_glue,exit,3,3
21b8d01a2931b0365386464e5cea30008c449a44,112,workhorse,exit,1,1
651c5d3bc20d7456b44e9df3b02fb6303a2f22e5,112,lazy_rookie,exit,1,1
b24f4012cdcd3e983cbd6462da40126a755996f6,112,overwhelmed_rookie,exit,6,6
6467a21bc98cda7da26a8fc9bb9570753c39219a,112,enthusiastic_rookie,quiet_pro,365,
36fe8327e5669a0df76f33181bbab826c25650ca,112,overwhelmed_rookie,exit,10,10
7fac8d7f06066fb9a0e11b9af1394da8cb506d7e,112,workhorse,quiet_pro,365,
e2037c32f55de127300bab6e9d12bbc9470b01cf,112,snarky_rookie,exit,120,120
20020e5cf7d07b722739b0a96d855c4005a9b2bf,112,lazy_rookie,exit,16,16
df502cf22e5a25685ab6243356a1a78bc7027a8a,112,ghoster_in_training,exit,1,1
a0a6288bc06cead5f3bb29c1ee0e0542b99abd7a,112,snarky_rookie,exit,1,1
8928a02f1082cd8227f4c173d85e0d5f84239ce5,112,lazy_rookie,exit,85,85
30805afa13e326318c93419763ea6eb6445a8734,112,enthusiastic_rookie,exit,175,175
272227798ec396ea009730573ed293e3b0a28cda,112,lazy_rookie,exit,11,11
6af236d3b9c2acdb0757c80c712fe6ae40d6577f,112,enthusiastic_rookie,exit,28,28
485fac768ca2c4b3eb1e6c53a8ad37a14b3b6b7b,112,overwhelmed_rookie,exit,1,1
b387a24745881befc2a64f580e06bb5ba87ccfe7,112,enthusiastic_rookie,exit,1,1
4677cd5253b88650e28e15f5c958d6ae0031302d,112,lazy_rookie,lazy_rookie,365,
d5b13fbe530619518be8f8e3e524d7bbb1a0f629,112,burned_idealist,exit,4,4
1a3ebe28b612c659fb1c123c4d340ed80e922e83,112,workhorse,quiet_pro,365,
4db744ca2b6d944d7dee08c978dfbb5d1b34ebb8,112,snarky_rookie,exit,1,1
761521a0ecbeb070c42586747914dffc87d12bd0,112,burned_idealist,exit,1,1
43837cde891245005a9f0692e0e9c3b39428c1cd,112,snarky_rookie,exit,12,12
10cba7aa096cbb4b14d8339854c6de7ea0f91011,112,workhorse,quiet_pro,365,
a71910c4cb41dd9cd8af309664121363ca42916a,112,lazy_rookie,exit,1,1
17814a612cdb8c39614a4988cc3a3f6a23c193f4,112,lazy_rookie,exit,20,20
b9f0846c48264099b6ff71d6d9b8e53fcfdcab0d,112,snarky_rookie,exit,1,1
645a8183216873da7adfaba96dace5e0df470001,112,snarky_rookie,exit,23,23
8093b49b3d78d70b345488ac3a25b3194a2baa6e,112,enthusiastic_rookie,quiet_pro,365,
ff229ce05a6da6424870e26e9c16f274182763c6,112,burned_idealist,exit,1,1
0820bb4c8f0c4406f358f9db640a95f6e53902f9,112,enthusiastic_rookie,exit,26,26
c349200f769f05680b3b1418e1d8142ff446f3c4,112,snarky_rookie,exit,16,16
428d7498f96ccb0012e54ae786658aef36aebf5a,112,lazy_rookie,exit,1,1
7397f549a59710725c18934d45517071efcbe1da,112,snarky_rookie,exit,1,1
0f61e129b885739a39f0a18f4b8cffdd66d9264c,112,overwhelmed_rookie,exit,4,4
90f52208de124493fe84a9ae4cdaaa6eb1c2d8f5,112,workhorse,quiet_pro,365,
dd84c53d5e8cd58b76409c1d0725911b18b61746,112,lazy_rookie,exit,44,44
da44935c98f5554ce3c49b113c62b17d155284bb,112,workhorse,quiet_pro,365,
9e333f3272318e8e8688fa5f0697fc84b16c9a80,112,ghoster_in_training,exit,2,2
ca5a3ca09d7502425bff6cf0c3ef61b75d82512a,112,lazy_rookie,exit,301,301
07d73f1b8b21c2eb0b0062e4b03221c7133013f8,112,emerging_leader,exit,18,18
adcfcd966520f480d4db127559b4d1b652fc3f84,112,emerging_leader,quiet_pro,365,
addb16e2e539e669f8fdd57f9172df680b853380,112,workhorse,exit,1,1
20fd933ef39e47c175c7adf2537776ce004daaf5,112,enthusiastic_rookie,exit,155,155
dbf71315cb786de8078c9faf27f2d18136f6f6e5,112,enthusiastic_rookie,exit,8,8
d793f312f9a0c3a5dd19a47dab0a2100e02ea980,112,workhorse,exit,12,12
c735d91d32d62bbe4a9e5e1e828904459a1a8c20,112,snarky_rookie,exit,244,244
c3ac263a680d2e26317a235ed535aaec936190e1,112,workhorse,quiet_pro,365,
d622e5706e684801f19fe60a4258d4a53b587457,112,enthusiastic_rookie,quiet_pro,365,
aadd1847633301ddb58601ce9bdd6f6be1d58ee1,112,workhorse,quiet_pro,365,
90793ff22f055a08f7775a2d6695c260c04d6d8d,112,workhorse,quiet_pro,365,
cc066df0d8bd84660959250dbd89b64295af10e6,112,social_glue,exit,92,92
3a90638b17e26a2922a1a16190b2fcde159c1da7,112,workhorse,quiet_pro,365,
66d597113ebd992da711d46e64e61ac3688a6df3,112,workhorse,exit,114,114
347b2cb738fce66d3ba2538060b776d3eeca88f1,112,burned_idealist,exit,1,1
8e7f69e5bcd1efa4e06ae6aa579ee6fbfb3b7ae4,112,workhorse,quiet_pro,365,
388fa98849b27bdc1a106d568b7edb49874c5641,112,lazy_rookie,exit,1,1
6e9a6bc12589e9daef22aa38cfb19dace4ded583,112,lazy_rookie,exit,15,15
4551db231848b38e5e1158392197354c0fd0dab3,112,snarky_rookie,exit,1,1
650ba274d2b50440700dfd434d4fdd120bcea9df,112,overwhelmed_rookie,exit,1,1
6c9b616707a0c3f09092a0374c61a1afb0943ba1,112,burned_idealist,exit,1,1
5e66e1fdab55b959dea738bd0686e7294b8bd8a9,112,enthusiastic_rookie,exit,11,11
d6bc75db89ee05fd340007ab24abef54f04f3283,112,burned_idealist,exit,1,1
ca2b953309b683432506b1eae2b56a9622b59075,112,lazy_rookie,exit,94,94
554d39ed69a7ae6356c57a7bfbf58b93b1d54541,112,enthusiastic_rookie,quiet_pro,365,
20ec8a51cc85540030dfe7b5a0c1c00853fec3c6,112,lazy_rookie,exit,1,1
1b39d652f3a4fc5c324d5fa56195462014043213,112,lazy_rookie,exit,1,1
6eeceb5c2da9e0f99b42887886990be7a7034dd1,112,overwhelmed_rookie,exit,42,42
938fd287ee18109aba24370eeb16608f0d660541,112,enthusiastic_rookie,quiet_pro,365,
16324a40b31fcee594bb08350330fe27536592f1,112,snarky_rookie,exit,1,1
14b04d07c36e81684ae28bfdbd8e19ac9db1868b,112,social_glue,quiet_pro,365,
b108385c1e2c6f1775fd52e820d3cc7effdb859e,113,workhorse,exit,1,1
6619fd292d7898bc0e6ce421a039638fe206b867,113,enthusiastic_rookie,exit,14,14
37d88c1394b7edb9f41fb53df1de0dde485cd7cf,113,enthusiastic_rookie,quiet_pro,365,
50cbb9e60ec9918c2a74253727b0469ab68fcc35,113,lazy_rookie,exit,1,1
e4ad8ad6742ebcc732b0778c9a16e5a19454f831,113,burned_idealist,exit,1,1
f01556dd562c0b2f0fca2947973d4143ed18b37a,113,enthusiastic_rookie,exit,10,10
44a81fcd066f2fcd9d73fe5c803c3ca25af07316,113,snarky_rookie,exit,47,47
73f1b49eaa484c6540cc27edded1136f8c50d9bd,113,burned_idealist,exit,5,5
c65c6cf9b55c01776fca715b8fa1dfd6998e3da6,113,workhorse,quiet_pro,365,
a21d342b7b787965da7a213d9b6fc8940be4d332,113,lazy_rookie,exit,23,23
11cfd9f7e1719830909739c3c4da7d96e33e44e6,113,snarky_rookie,exit,1,1
16e993c05d1c4afff38b86998c03e89d66809faf,113,workhorse,quiet_pro,365,
f07716bb1422ec5fa02eb0f4494366f63143613f,113,snarky_rookie,exit,26,26
d65ee3675b2ca0a45a7892e7fb9ec556c071b4a2,113,social_glue,quiet_pro,365,
